	image_paths	species
27218	dataset/cropped/Pinus resinosa/27217.jpg	Pinus resinosa
27219	dataset/cropped/Pinus resinosa/27218.jpg	Pinus resinosa
27220	dataset/cropped/Pinus resinosa/27219.jpg	Pinus resinosa
27221	dataset/cropped/Pinus resinosa/27220.jpg	Pinus resinosa
27222	dataset/cropped/Pinus resinosa/27221.jpg	Pinus resinosa
27223	dataset/cropped/Pinus resinosa/27222.jpg	Pinus resinosa
27224	dataset/cropped/Pinus resinosa/27223.jpg	Pinus resinosa
27225	dataset/cropped/Pinus resinosa/27224.jpg	Pinus resinosa
27226	dataset/cropped/Pinus resinosa/27225.jpg	Pinus resinosa
27227	dataset/cropped/Pinus resinosa/27226.jpg	Pinus resinosa
27228	dataset/cropped/Pinus resinosa/27227.jpg	Pinus resinosa
27229	dataset/cropped/Pinus resinosa/27228.jpg	Pinus resinosa
27230	dataset/cropped/Pinus resinosa/27229.jpg	Pinus resinosa
27231	dataset/cropped/Pinus resinosa/27230.jpg	Pinus resinosa
27232	dataset/cropped/Pinus resinosa/27231.jpg	Pinus resinosa
27233	dataset/cropped/Pinus resinosa/27232.jpg	Pinus resinosa
27234	dataset/cropped/Pinus resinosa/27233.jpg	Pinus resinosa
27235	dataset/cropped/Pinus resinosa/27234.jpg	Pinus resinosa
27236	dataset/cropped/Pinus resinosa/27235.jpg	Pinus resinosa
27237	dataset/cropped/Pinus resinosa/27236.jpg	Pinus resinosa
27238	dataset/cropped/Pinus resinosa/27237.jpg	Pinus resinosa
27239	dataset/cropped/Pinus resinosa/27238.jpg	Pinus resinosa
27240	dataset/cropped/Pinus resinosa/27239.jpg	Pinus resinosa
27241	dataset/cropped/Pinus resinosa/27240.jpg	Pinus resinosa
27242	dataset/cropped/Pinus resinosa/27241.jpg	Pinus resinosa
27243	dataset/cropped/Pinus resinosa/27242.jpg	Pinus resinosa
27244	dataset/cropped/Pinus resinosa/27243.jpg	Pinus resinosa
27245	dataset/cropped/Pinus resinosa/27244.jpg	Pinus resinosa
27246	dataset/cropped/Pinus resinosa/27245.jpg	Pinus resinosa
27247	dataset/cropped/Pinus resinosa/27246.jpg	Pinus resinosa
27248	dataset/cropped/Pinus resinosa/27247.jpg	Pinus resinosa
27249	dataset/cropped/Pinus resinosa/27248.jpg	Pinus resinosa
27250	dataset/cropped/Pinus resinosa/27249.jpg	Pinus resinosa
27251	dataset/cropped/Pinus resinosa/27250.jpg	Pinus resinosa
27252	dataset/cropped/Pinus resinosa/27251.jpg	Pinus resinosa
27253	dataset/cropped/Pinus resinosa/27252.jpg	Pinus resinosa
27254	dataset/cropped/Pinus resinosa/27253.jpg	Pinus resinosa
27255	dataset/cropped/Pinus resinosa/27254.jpg	Pinus resinosa
27256	dataset/cropped/Pinus resinosa/27255.jpg	Pinus resinosa
27257	dataset/cropped/Pinus resinosa/27256.jpg	Pinus resinosa
27258	dataset/cropped/Pinus resinosa/27257.jpg	Pinus resinosa
27259	dataset/cropped/Pinus resinosa/27258.jpg	Pinus resinosa
27260	dataset/cropped/Pinus resinosa/27259.jpg	Pinus resinosa
27261	dataset/cropped/Pinus resinosa/27260.jpg	Pinus resinosa
27262	dataset/cropped/Pinus resinosa/27261.jpg	Pinus resinosa
27263	dataset/cropped/Pinus resinosa/27262.jpg	Pinus resinosa
27264	dataset/cropped/Pinus resinosa/27263.jpg	Pinus resinosa
27265	dataset/cropped/Pinus resinosa/27264.jpg	Pinus resinosa
27266	dataset/cropped/Pinus resinosa/27265.jpg	Pinus resinosa
27267	dataset/cropped/Pinus resinosa/27266.jpg	Pinus resinosa
27268	dataset/cropped/Pinus resinosa/27267.jpg	Pinus resinosa
27269	dataset/cropped/Pinus resinosa/27268.jpg	Pinus resinosa
27270	dataset/cropped/Pinus resinosa/27269.jpg	Pinus resinosa
27271	dataset/cropped/Pinus resinosa/27270.jpg	Pinus resinosa
27272	dataset/cropped/Pinus resinosa/27271.jpg	Pinus resinosa
27273	dataset/cropped/Pinus resinosa/27272.jpg	Pinus resinosa
27274	dataset/cropped/Pinus resinosa/27273.jpg	Pinus resinosa
27275	dataset/cropped/Pinus resinosa/27274.jpg	Pinus resinosa
27276	dataset/cropped/Pinus resinosa/27275.jpg	Pinus resinosa
27277	dataset/cropped/Pinus resinosa/27276.jpg	Pinus resinosa
27278	dataset/cropped/Pinus resinosa/27277.jpg	Pinus resinosa
27279	dataset/cropped/Pinus resinosa/27278.jpg	Pinus resinosa
27280	dataset/cropped/Pinus resinosa/27279.jpg	Pinus resinosa
27281	dataset/cropped/Pinus resinosa/27280.jpg	Pinus resinosa
27282	dataset/cropped/Pinus resinosa/27281.jpg	Pinus resinosa
27283	dataset/cropped/Pinus resinosa/27282.jpg	Pinus resinosa
27284	dataset/cropped/Pinus resinosa/27283.jpg	Pinus resinosa
27285	dataset/cropped/Pinus resinosa/27284.jpg	Pinus resinosa
27286	dataset/cropped/Pinus resinosa/27285.jpg	Pinus resinosa
27287	dataset/cropped/Pinus resinosa/27286.jpg	Pinus resinosa
27288	dataset/cropped/Pinus resinosa/27287.jpg	Pinus resinosa
27289	dataset/cropped/Pinus resinosa/27288.jpg	Pinus resinosa
27290	dataset/cropped/Pinus resinosa/27289.jpg	Pinus resinosa
27291	dataset/cropped/Pinus resinosa/27290.jpg	Pinus resinosa
27292	dataset/cropped/Pinus resinosa/27291.jpg	Pinus resinosa
27293	dataset/cropped/Pinus resinosa/27292.jpg	Pinus resinosa
27294	dataset/cropped/Pinus resinosa/27293.jpg	Pinus resinosa
27295	dataset/cropped/Pinus resinosa/27294.jpg	Pinus resinosa
27296	dataset/cropped/Pinus resinosa/27295.jpg	Pinus resinosa
27297	dataset/cropped/Pinus resinosa/27296.jpg	Pinus resinosa
27298	dataset/cropped/Pinus resinosa/27297.jpg	Pinus resinosa
27299	dataset/cropped/Pinus resinosa/27298.jpg	Pinus resinosa
27300	dataset/cropped/Pinus resinosa/27299.jpg	Pinus resinosa
27301	dataset/cropped/Pinus resinosa/27300.jpg	Pinus resinosa
27302	dataset/cropped/Pinus resinosa/27301.jpg	Pinus resinosa
27303	dataset/cropped/Pinus resinosa/27302.jpg	Pinus resinosa
27304	dataset/cropped/Pinus resinosa/27303.jpg	Pinus resinosa
27305	dataset/cropped/Pinus resinosa/27304.jpg	Pinus resinosa
27306	dataset/cropped/Pinus resinosa/27305.jpg	Pinus resinosa
27307	dataset/cropped/Pinus resinosa/27306.jpg	Pinus resinosa
27308	dataset/cropped/Pinus resinosa/27307.jpg	Pinus resinosa
27309	dataset/cropped/Pinus resinosa/27308.jpg	Pinus resinosa
27310	dataset/cropped/Pinus resinosa/27309.jpg	Pinus resinosa
27311	dataset/cropped/Pinus resinosa/27310.jpg	Pinus resinosa
27312	dataset/cropped/Pinus resinosa/27311.jpg	Pinus resinosa
27313	dataset/cropped/Pinus resinosa/27312.jpg	Pinus resinosa
27314	dataset/cropped/Pinus resinosa/27313.jpg	Pinus resinosa
27315	dataset/cropped/Pinus resinosa/27314.jpg	Pinus resinosa
27316	dataset/cropped/Pinus resinosa/27315.jpg	Pinus resinosa
27317	dataset/cropped/Pinus resinosa/27316.jpg	Pinus resinosa
27318	dataset/cropped/Pinus resinosa/27317.jpg	Pinus resinosa
27319	dataset/cropped/Pinus resinosa/27318.jpg	Pinus resinosa
27320	dataset/cropped/Pinus resinosa/27319.jpg	Pinus resinosa
27321	dataset/cropped/Pinus resinosa/27320.jpg	Pinus resinosa
27322	dataset/cropped/Pinus resinosa/27321.jpg	Pinus resinosa
27323	dataset/cropped/Pinus resinosa/27322.jpg	Pinus resinosa
27324	dataset/cropped/Pinus resinosa/27323.jpg	Pinus resinosa
27325	dataset/cropped/Pinus resinosa/27324.jpg	Pinus resinosa
27326	dataset/cropped/Pinus resinosa/27325.jpg	Pinus resinosa
27327	dataset/cropped/Pinus resinosa/27326.jpg	Pinus resinosa
27328	dataset/cropped/Pinus resinosa/27327.jpg	Pinus resinosa
27329	dataset/cropped/Pinus resinosa/27328.jpg	Pinus resinosa
27330	dataset/cropped/Pinus resinosa/27329.jpg	Pinus resinosa
27331	dataset/cropped/Pinus resinosa/27330.jpg	Pinus resinosa
27332	dataset/cropped/Pinus resinosa/27331.jpg	Pinus resinosa
27333	dataset/cropped/Pinus resinosa/27332.jpg	Pinus resinosa
27334	dataset/cropped/Pinus resinosa/27333.jpg	Pinus resinosa
27335	dataset/cropped/Pinus resinosa/27334.jpg	Pinus resinosa
27336	dataset/cropped/Pinus resinosa/27335.jpg	Pinus resinosa
27337	dataset/cropped/Pinus resinosa/27336.jpg	Pinus resinosa
27338	dataset/cropped/Pinus resinosa/27337.jpg	Pinus resinosa
27339	dataset/cropped/Pinus resinosa/27338.jpg	Pinus resinosa
27340	dataset/cropped/Pinus resinosa/27339.jpg	Pinus resinosa
27341	dataset/cropped/Pinus resinosa/27340.jpg	Pinus resinosa
27342	dataset/cropped/Pinus resinosa/27341.jpg	Pinus resinosa
27343	dataset/cropped/Pinus resinosa/27342.jpg	Pinus resinosa
27344	dataset/cropped/Pinus resinosa/27343.jpg	Pinus resinosa
27345	dataset/cropped/Pinus resinosa/27344.jpg	Pinus resinosa
27346	dataset/cropped/Pinus resinosa/27345.jpg	Pinus resinosa
27347	dataset/cropped/Pinus resinosa/27346.jpg	Pinus resinosa
27348	dataset/cropped/Pinus resinosa/27347.jpg	Pinus resinosa
27349	dataset/cropped/Pinus resinosa/27348.jpg	Pinus resinosa
27350	dataset/cropped/Pinus resinosa/27349.jpg	Pinus resinosa
27351	dataset/cropped/Pinus resinosa/27350.jpg	Pinus resinosa
27352	dataset/cropped/Pinus resinosa/27351.jpg	Pinus resinosa
27353	dataset/cropped/Pinus resinosa/27352.jpg	Pinus resinosa
27354	dataset/cropped/Pinus resinosa/27353.jpg	Pinus resinosa
27355	dataset/cropped/Pinus resinosa/27354.jpg	Pinus resinosa
27356	dataset/cropped/Pinus resinosa/27355.jpg	Pinus resinosa
27357	dataset/cropped/Pinus resinosa/27356.jpg	Pinus resinosa
27358	dataset/cropped/Pinus resinosa/27357.jpg	Pinus resinosa
27359	dataset/cropped/Pinus resinosa/27358.jpg	Pinus resinosa
27360	dataset/cropped/Pinus resinosa/27359.jpg	Pinus resinosa
27361	dataset/cropped/Pinus resinosa/27360.jpg	Pinus resinosa
27362	dataset/cropped/Pinus resinosa/27361.jpg	Pinus resinosa
27363	dataset/cropped/Pinus resinosa/27362.jpg	Pinus resinosa
27364	dataset/cropped/Pinus resinosa/27363.jpg	Pinus resinosa
27365	dataset/cropped/Pinus resinosa/27364.jpg	Pinus resinosa
27366	dataset/cropped/Pinus resinosa/27365.jpg	Pinus resinosa
27367	dataset/cropped/Pinus sylvestris/27366.jpg	Pinus sylvestris
27368	dataset/cropped/Pinus sylvestris/27367.jpg	Pinus sylvestris
27369	dataset/cropped/Pinus sylvestris/27368.jpg	Pinus sylvestris
27370	dataset/cropped/Pinus sylvestris/27369.jpg	Pinus sylvestris
27371	dataset/cropped/Pinus sylvestris/27370.jpg	Pinus sylvestris
27372	dataset/cropped/Pinus sylvestris/27371.jpg	Pinus sylvestris
27373	dataset/cropped/Pinus sylvestris/27372.jpg	Pinus sylvestris
27374	dataset/cropped/Pinus sylvestris/27373.jpg	Pinus sylvestris
27375	dataset/cropped/Pinus sylvestris/27374.jpg	Pinus sylvestris
27376	dataset/cropped/Pinus sylvestris/27375.jpg	Pinus sylvestris
27377	dataset/cropped/Pinus sylvestris/27376.jpg	Pinus sylvestris
27378	dataset/cropped/Pinus sylvestris/27377.jpg	Pinus sylvestris
27379	dataset/cropped/Pinus sylvestris/27378.jpg	Pinus sylvestris
27380	dataset/cropped/Pinus sylvestris/27379.jpg	Pinus sylvestris
27381	dataset/cropped/Pinus sylvestris/27380.jpg	Pinus sylvestris
27382	dataset/cropped/Pinus sylvestris/27381.jpg	Pinus sylvestris
27383	dataset/cropped/Pinus sylvestris/27382.jpg	Pinus sylvestris
27384	dataset/cropped/Pinus sylvestris/27383.jpg	Pinus sylvestris
27385	dataset/cropped/Pinus sylvestris/27384.jpg	Pinus sylvestris
27386	dataset/cropped/Pinus sylvestris/27385.jpg	Pinus sylvestris
27387	dataset/cropped/Pinus sylvestris/27386.jpg	Pinus sylvestris
27388	dataset/cropped/Pinus sylvestris/27387.jpg	Pinus sylvestris
27389	dataset/cropped/Pinus sylvestris/27388.jpg	Pinus sylvestris
27390	dataset/cropped/Pinus sylvestris/27389.jpg	Pinus sylvestris
27391	dataset/cropped/Pinus sylvestris/27390.jpg	Pinus sylvestris
27392	dataset/cropped/Pinus sylvestris/27391.jpg	Pinus sylvestris
27393	dataset/cropped/Pinus sylvestris/27392.jpg	Pinus sylvestris
27394	dataset/cropped/Pinus sylvestris/27393.jpg	Pinus sylvestris
27395	dataset/cropped/Pinus sylvestris/27394.jpg	Pinus sylvestris
27396	dataset/cropped/Pinus sylvestris/27395.jpg	Pinus sylvestris
27397	dataset/cropped/Pinus sylvestris/27396.jpg	Pinus sylvestris
27398	dataset/cropped/Pinus sylvestris/27397.jpg	Pinus sylvestris
27399	dataset/cropped/Pinus sylvestris/27398.jpg	Pinus sylvestris
27400	dataset/cropped/Pinus sylvestris/27399.jpg	Pinus sylvestris
27401	dataset/cropped/Pinus sylvestris/27400.jpg	Pinus sylvestris
27402	dataset/cropped/Pinus sylvestris/27401.jpg	Pinus sylvestris
27403	dataset/cropped/Pinus sylvestris/27402.jpg	Pinus sylvestris
27404	dataset/cropped/Pinus sylvestris/27403.jpg	Pinus sylvestris
27405	dataset/cropped/Pinus sylvestris/27404.jpg	Pinus sylvestris
27406	dataset/cropped/Pinus sylvestris/27405.jpg	Pinus sylvestris
27407	dataset/cropped/Pinus sylvestris/27406.jpg	Pinus sylvestris
27408	dataset/cropped/Pinus sylvestris/27407.jpg	Pinus sylvestris
27409	dataset/cropped/Pinus sylvestris/27408.jpg	Pinus sylvestris
27410	dataset/cropped/Pinus sylvestris/27409.jpg	Pinus sylvestris
27411	dataset/cropped/Pinus sylvestris/27410.jpg	Pinus sylvestris
27412	dataset/cropped/Pinus sylvestris/27411.jpg	Pinus sylvestris
27413	dataset/cropped/Pinus sylvestris/27412.jpg	Pinus sylvestris
27414	dataset/cropped/Pinus sylvestris/27413.jpg	Pinus sylvestris
27415	dataset/cropped/Pinus sylvestris/27414.jpg	Pinus sylvestris
27416	dataset/cropped/Pinus sylvestris/27415.jpg	Pinus sylvestris
27417	dataset/cropped/Pinus sylvestris/27416.jpg	Pinus sylvestris
27418	dataset/cropped/Pinus sylvestris/27417.jpg	Pinus sylvestris
27419	dataset/cropped/Pinus sylvestris/27418.jpg	Pinus sylvestris
27420	dataset/cropped/Pinus sylvestris/27419.jpg	Pinus sylvestris
27421	dataset/cropped/Pinus sylvestris/27420.jpg	Pinus sylvestris
27422	dataset/cropped/Pinus sylvestris/27421.jpg	Pinus sylvestris
27423	dataset/cropped/Pinus sylvestris/27422.jpg	Pinus sylvestris
27424	dataset/cropped/Pinus sylvestris/27423.jpg	Pinus sylvestris
27425	dataset/cropped/Pinus sylvestris/27424.jpg	Pinus sylvestris
27426	dataset/cropped/Pinus sylvestris/27425.jpg	Pinus sylvestris
27427	dataset/cropped/Pinus sylvestris/27426.jpg	Pinus sylvestris
27428	dataset/cropped/Pinus sylvestris/27427.jpg	Pinus sylvestris
27429	dataset/cropped/Pinus sylvestris/27428.jpg	Pinus sylvestris
27430	dataset/cropped/Pinus sylvestris/27429.jpg	Pinus sylvestris
27431	dataset/cropped/Pinus sylvestris/27430.jpg	Pinus sylvestris
27432	dataset/cropped/Pinus sylvestris/27431.jpg	Pinus sylvestris
27433	dataset/cropped/Pinus sylvestris/27432.jpg	Pinus sylvestris
27434	dataset/cropped/Pinus sylvestris/27433.jpg	Pinus sylvestris
27435	dataset/cropped/Pinus sylvestris/27434.jpg	Pinus sylvestris
27436	dataset/cropped/Pinus sylvestris/27435.jpg	Pinus sylvestris
27437	dataset/cropped/Pinus sylvestris/27436.jpg	Pinus sylvestris
27438	dataset/cropped/Pinus sylvestris/27437.jpg	Pinus sylvestris
27439	dataset/cropped/Pinus sylvestris/27438.jpg	Pinus sylvestris
27440	dataset/cropped/Pinus sylvestris/27439.jpg	Pinus sylvestris
27441	dataset/cropped/Pinus sylvestris/27440.jpg	Pinus sylvestris
27442	dataset/cropped/Pinus sylvestris/27441.jpg	Pinus sylvestris
27443	dataset/cropped/Pinus sylvestris/27442.jpg	Pinus sylvestris
27444	dataset/cropped/Pinus sylvestris/27443.jpg	Pinus sylvestris
27445	dataset/cropped/Pinus sylvestris/27444.jpg	Pinus sylvestris
27446	dataset/cropped/Pinus sylvestris/27445.jpg	Pinus sylvestris
27447	dataset/cropped/Pinus sylvestris/27446.jpg	Pinus sylvestris
27448	dataset/cropped/Pinus sylvestris/27447.jpg	Pinus sylvestris
27449	dataset/cropped/Pinus sylvestris/27448.jpg	Pinus sylvestris
27450	dataset/cropped/Pinus sylvestris/27449.jpg	Pinus sylvestris
27451	dataset/cropped/Pinus sylvestris/27450.jpg	Pinus sylvestris
27452	dataset/cropped/Pinus sylvestris/27451.jpg	Pinus sylvestris
27453	dataset/cropped/Pinus sylvestris/27452.jpg	Pinus sylvestris
27454	dataset/cropped/Pinus sylvestris/27453.jpg	Pinus sylvestris
27455	dataset/cropped/Pinus sylvestris/27454.jpg	Pinus sylvestris
27456	dataset/cropped/Pinus sylvestris/27455.jpg	Pinus sylvestris
27457	dataset/cropped/Pinus sylvestris/27456.jpg	Pinus sylvestris
27458	dataset/cropped/Pinus sylvestris/27457.jpg	Pinus sylvestris
27459	dataset/cropped/Pinus sylvestris/27458.jpg	Pinus sylvestris
27460	dataset/cropped/Pinus sylvestris/27459.jpg	Pinus sylvestris
27461	dataset/cropped/Pinus sylvestris/27460.jpg	Pinus sylvestris
27462	dataset/cropped/Pinus sylvestris/27461.jpg	Pinus sylvestris
27463	dataset/cropped/Pinus sylvestris/27462.jpg	Pinus sylvestris
27464	dataset/cropped/Pinus sylvestris/27463.jpg	Pinus sylvestris
27465	dataset/cropped/Pinus sylvestris/27464.jpg	Pinus sylvestris
27466	dataset/cropped/Pinus sylvestris/27465.jpg	Pinus sylvestris
27467	dataset/cropped/Pinus sylvestris/27466.jpg	Pinus sylvestris
27468	dataset/cropped/Pinus sylvestris/27467.jpg	Pinus sylvestris
27469	dataset/cropped/Pinus sylvestris/27468.jpg	Pinus sylvestris
27470	dataset/cropped/Pinus sylvestris/27469.jpg	Pinus sylvestris
27471	dataset/cropped/Pinus sylvestris/27470.jpg	Pinus sylvestris
27472	dataset/cropped/Pinus sylvestris/27471.jpg	Pinus sylvestris
27473	dataset/cropped/Pinus sylvestris/27472.jpg	Pinus sylvestris
27474	dataset/cropped/Pinus sylvestris/27473.jpg	Pinus sylvestris
27475	dataset/cropped/Pinus sylvestris/27474.jpg	Pinus sylvestris
27476	dataset/cropped/Pinus sylvestris/27475.jpg	Pinus sylvestris
27477	dataset/cropped/Pinus sylvestris/27476.jpg	Pinus sylvestris
27478	dataset/cropped/Pinus sylvestris/27477.jpg	Pinus sylvestris
27479	dataset/cropped/Pinus sylvestris/27478.jpg	Pinus sylvestris
27480	dataset/cropped/Pinus sylvestris/27479.jpg	Pinus sylvestris
27481	dataset/cropped/Pinus sylvestris/27480.jpg	Pinus sylvestris
27482	dataset/cropped/Pinus sylvestris/27481.jpg	Pinus sylvestris
27483	dataset/cropped/Pinus sylvestris/27482.jpg	Pinus sylvestris
27484	dataset/cropped/Pinus sylvestris/27483.jpg	Pinus sylvestris
27485	dataset/cropped/Pinus sylvestris/27484.jpg	Pinus sylvestris
27486	dataset/cropped/Pinus sylvestris/27485.jpg	Pinus sylvestris
27487	dataset/cropped/Pinus sylvestris/27486.jpg	Pinus sylvestris
27488	dataset/cropped/Pinus sylvestris/27487.jpg	Pinus sylvestris
27489	dataset/cropped/Pinus sylvestris/27488.jpg	Pinus sylvestris
27490	dataset/cropped/Pinus sylvestris/27489.jpg	Pinus sylvestris
27491	dataset/cropped/Pinus sylvestris/27490.jpg	Pinus sylvestris
27492	dataset/cropped/Pinus sylvestris/27491.jpg	Pinus sylvestris
27493	dataset/cropped/Pinus sylvestris/27492.jpg	Pinus sylvestris
27494	dataset/cropped/Pinus sylvestris/27493.jpg	Pinus sylvestris
27495	dataset/cropped/Pinus sylvestris/27494.jpg	Pinus sylvestris
27496	dataset/cropped/Pinus sylvestris/27495.jpg	Pinus sylvestris
27497	dataset/cropped/Pinus sylvestris/27496.jpg	Pinus sylvestris
27498	dataset/cropped/Pinus sylvestris/27497.jpg	Pinus sylvestris
27499	dataset/cropped/Pinus sylvestris/27498.jpg	Pinus sylvestris
27500	dataset/cropped/Pinus sylvestris/27499.jpg	Pinus sylvestris
27501	dataset/cropped/Pinus sylvestris/27500.jpg	Pinus sylvestris
27502	dataset/cropped/Pinus sylvestris/27501.jpg	Pinus sylvestris
27503	dataset/cropped/Pinus sylvestris/27502.jpg	Pinus sylvestris
27504	dataset/cropped/Pinus sylvestris/27503.jpg	Pinus sylvestris
27505	dataset/cropped/Pinus sylvestris/27504.jpg	Pinus sylvestris
27506	dataset/cropped/Pinus sylvestris/27505.jpg	Pinus sylvestris
27507	dataset/cropped/Pinus sylvestris/27506.jpg	Pinus sylvestris
27508	dataset/cropped/Pinus sylvestris/27507.jpg	Pinus sylvestris
27509	dataset/cropped/Pinus sylvestris/27508.jpg	Pinus sylvestris
27510	dataset/cropped/Pinus sylvestris/27509.jpg	Pinus sylvestris
27511	dataset/cropped/Pinus sylvestris/27510.jpg	Pinus sylvestris
27512	dataset/cropped/Pinus sylvestris/27511.jpg	Pinus sylvestris
27513	dataset/cropped/Pinus sylvestris/27512.jpg	Pinus sylvestris
27514	dataset/cropped/Pinus sylvestris/27513.jpg	Pinus sylvestris
27515	dataset/cropped/Pinus sylvestris/27514.jpg	Pinus sylvestris
27516	dataset/cropped/Pinus sylvestris/27515.jpg	Pinus sylvestris
27517	dataset/cropped/Pinus sylvestris/27516.jpg	Pinus sylvestris
27518	dataset/cropped/Pinus sylvestris/27517.jpg	Pinus sylvestris
27519	dataset/cropped/Pinus sylvestris/27518.jpg	Pinus sylvestris
27520	dataset/cropped/Pinus taeda/27519.jpg	Pinus taeda
27521	dataset/cropped/Pinus taeda/27520.jpg	Pinus taeda
27522	dataset/cropped/Pinus taeda/27521.jpg	Pinus taeda
27523	dataset/cropped/Pinus taeda/27522.jpg	Pinus taeda
27524	dataset/cropped/Pinus taeda/27523.jpg	Pinus taeda
27525	dataset/cropped/Pinus taeda/27524.jpg	Pinus taeda
27526	dataset/cropped/Pinus taeda/27525.jpg	Pinus taeda
27527	dataset/cropped/Pinus taeda/27526.jpg	Pinus taeda
27528	dataset/cropped/Pinus taeda/27527.jpg	Pinus taeda
27529	dataset/cropped/Pinus taeda/27528.jpg	Pinus taeda
27530	dataset/cropped/Pinus taeda/27529.jpg	Pinus taeda
27531	dataset/cropped/Pinus taeda/27530.jpg	Pinus taeda
